date,rank,artist_name,album_name,song_name,keyword
May-99,19,드렁큰 타이거,Year Of The Tiger,너희가 힙합을 아느냐?,"#남성그룹, #힙합, #정통힙합, #한국힙합, #자존심, #도전, #반항, #빠른템포, #강렬한, #에너지넘치는"
May-99,20,젝스키스,Live Concert,연정/폼생폼사/기사도,"#남성그룹, #댄스, #사랑, #우정, #남성미, #에너지, #신나는, #화려한"
May-99,21,이승환,The War In Life,그대는 모릅니다,"#남성솔로, #발라드, #이별, #사랑, #그리움, #동양적, #웅장한, #감성적인"
May-99,22,김연우,A Night In Seoul,거짓말 같은 시간,"#남성솔로, #발라드, #이별, #연애, #그리움, #감성적인, #서정적인, #잔잔한"
May-99,23,조pd (ZoPD),In Stardom,비애,"#남성솔로, #힙합, #이별, #상실, #슬픔, #우울한, #감성적인, #차분한"
May-99,24,조,Jo,내가 있을께,"#남성솔로, #R&B, #사랑, #위로, #약속, #감성적인, #부드러운, #따뜻한"
May-99,25,핑클 (Fin.K.L),White,영원한 사랑,"#여성그룹, #발라드, #사랑, #연애, #영원, #차분한, #감성적인, #화려한"
May-99,26,임재범,비상,사랑보다 깊은 상처,"#남성솔로, #발라드, #이별, #후회, #상처, #애절한, #감성적인, #호소력있는"
May-99,27,윤종신,Just Piano,배웅,"#남성솔로, #발라드, #이별, #배웅, #감사, #차분한, #잔잔한, #따뜻한"
May-99,28,유리상자,사랑찾기,아름다운 세상,"#남성듀오, #발라드, #사랑, #희망, #순수함, #차분한, #화려하지않은, #감성적인"
May-99,29,S.E.S.,S.E.S. 2,너를 사랑해,"#여성그룹, #댄스팝, #사랑, #고백, #설렘, #신나는, #경쾌한, #상큼한"
May-99,30,더더 (THETHE),The One & The Other,비밀,"#여성그룹, #모던록, #비밀, #내면갈등, #여자이고싶어, #감성적, #차분한, #세련된편곡, #소울풀"
May-99,31,이현우,Both Sides Of The Story,Missing You,"#남성솔로, #발라드, #이별, #그리움, #외로움, #감성적인, #차분한, #잔잔한"
May-99,32,원타임,One Time For Your Mind,뭘 위한 세상인가,"#남성그룹, #힙합, #사회비판, #자아성찰, #불만, #신나는, #중독성, #차분한"
May-99,33,조성모,To Heaven,후회,"#남성솔로, #발라드, #이별, #사랑, #후회, #차분한, #감성적인, #슬픈"
May-99,34,박기영,Promise,시작,"#여성솔로, #모던록, #사랑, #설렘, #고백, #감성적, #차분한, #서정적"
May-99,35,장혜진,Dream,못다한 사랑,"#여성솔로, #발라드, #이별, #사랑, #그리움, #감성적인, #차분한, #허스키보이스"
May-99,36,김종환,사랑을 위하여,사랑을 위하여,"#남성솔로, #발라드, #사랑, #헌신, #진실, #감성적인, #잔잔한, #따뜻한"
May-99,37,샵,The S#arp,Lying,"#혼성그룹, #댄스팝, #거짓말, #배신, #연애, #에너지넘치는, #리듬감있는, #화려한"
May-99,38,쿨 (COOL),Cool 4.5,십계 (십계명),"#혼성그룹, #댄스, #사랑, #이별, #연애, #신나는, #경쾌한, #화려한"
May-99,39,홍경민,Free Throw Ⅱ Shot,휴식같은 친구,"#남성솔로, #발라드, #락, #사랑, #희망, #약속, #차분한, #감성적인, #따뜻한"
May-99,40,자우림,연인(戀人),숨은그림찾기,"#혼성밴드, #모던록, #사회적메시지, #청소년문제, #사회비판, #차분한, #감성적인, #복잡한"
May-99,41,젝스키스,Special,너를 보내며,"#남성그룹, #발라드, #이별, #사랑, #회상, #차분한, #감성적인, #슬픈"
May-99,42,김민종,因緣 (인연),비원(悲願),"#남성솔로, #발라드, #이별, #사랑, #희망, #차분한, #감성적인, #애절한"
May-99,43,이문세,독창회 1981-1999,O____Sole Mio,"#남성솔로, #칸초네, #사랑, #연인, #태양, #맑은, #밝은, #따뜻한"
May-99,44,임창정,Story Of...,바람과 함께 사라지다,"#남성솔로, #댄스팝, #이별, #사랑, #추억, #신나는, #에너지, #화려한"
May-99,45,Various Artists,1999 대한민국,우리 같이해요,"#남성힙합크루, #힙합, #우정, #협력, #희망, #에너지, #리드미컬, #화합, #긍정적"
May-99,46,이승환,The War In Life,세가지 소원,"#남성솔로, #발라드, #사랑, #기도, #소원, #차분한, #감성적인, #화려하지않은"
May-99,47,김종환,사랑하는 날까지,사랑하는 날까지,"#남성솔로, #발라드, #사랑, #운명, #외로움, #차분한, #감성적인, #절제된"
May-99,48,김종서,Tribute :77 99 22,볼꽃놀이,"#남성솔로, #록발라드, #추억, #감성, #불꽃놀이, #차분한, #서정적인, #감미로운"
May-99,49,박지윤,Blue Angel,내눈에 슬픈 비,"#내눈에슬픈비, 키워드, #여성솔로, #발라드, #이별, #슬픔, #연애, #감성적인, #차분한, #서정적인"
May-99,50,유승준,99 Mix Mac 히트가요 논스톱,Shut Up!,"#남성솔로, #댄스, #이별, #사랑, #화남, #신나는, #강렬한, #속도감있는"
Jun-99,1,핑클 (Fin.K.L),White,영원한 사랑,"#여성그룹, #발라드, #사랑, #연애, #영원, #차분한, #감성적인, #화려한"
Jun-99,2,김경호,Kyung-Ho Kim Ⅳ,비정(非情),"#남성솔로, #록발라드, #이별, #상실, #무정함, #감성적, #파워풀, #드라마틱"
Jun-99,3,이승철,6집 1999 & Live Best,오직 너뿐인 나를…,"#남성솔로, #발라드, #사랑, #이별, #그리움, #감성적, #서정적, #고음, #잔잔한"
Jun-99,4,유승준,99 Mix Mac 히트가요 논스톱,Shut Up!,"#남성솔로, #댄스, #이별, #사랑, #화남, #신나는, #강렬한, #속도감있는"
Jun-99,5,김현철,어느 누구를 사랑한다는 건 미친 짓이야,연애,"#남성솔로, #발라드, #사랑, #연애, #감성, #차분한, #산뜻한, #감미로운"
Jun-99,6,임창정,Story Of...,바람과 함께 사라지다,"#남성솔로, #댄스팝, #이별, #사랑, #추억, #신나는, #에너지, #화려한"
Jun-99,7,신화,T.O.P.,T.O.P. (Twinkling Of Paradise),"#남성그룹, #댄스, #사랑, #그리움, #희망, #화려한, #세련된, #에너지"
Jun-99,8,K2 김성면,Vocalist,그녀의 연인에게... #Story Ⅰ,"#남성솔로, #발라드, #이별, #사랑, #, 그리움, #차분한, #절제된, #감성적인"
Jun-99,9,박기영,Promise,시작,"#여성솔로, #모던록, #사랑, #설렘, #고백, #감성적, #차분한, #서정적"
Jun-99,10,김민종,因緣 (인연),순수,"#남성솔로, #발라드, #사랑, #그리움, #인연, #감성적, #애절한, #차분한"
Jun-99,11,드렁큰 타이거,Year Of The Tiger,너희가 힙합을 아느냐?,"#남성그룹, #힙합, #정통힙합, #한국힙합, #자존심, #도전, #반항, #빠른템포, #강렬한, #에너지넘치는"
Jun-99,12,이승환,The War In Life,세가지 소원,"#남성솔로, #발라드, #사랑, #기도, #소원, #차분한, #감성적인, #화려하지않은"
Jun-99,13,이문세,독창회 1981-1999,O____Sole Mio,"#남성솔로, #칸초네, #사랑, #연인, #태양, #맑은, #밝은, #따뜻한"
Jun-99,14,김현정,A Sea Gull Of Dream,실루엣,"#여성솔로, #댄스팝, #이별, #꿈, #자유, #파워풀한, #감성적, #화려한"
Jun-99,15,일기예보,일기예보 다섯번째,Beautiful Girl,"#남성듀오, #발라드, #사랑, #고백, #연애, #감성적인, #부드러운, #로맨틱"
Jun-99,16,유승준,You Seung Jun Best & J Duet Collection,슬픈 침묵,"#남성솔로, #발라드, #이별, #슬픔, #추억, #차분한, #감성적인, #잔잔한"
Jun-99,17,코요태,코요태 I,만남,"#혼성그룹, #댄스, #이별, #사랑, #추억, #신나는, #차분한, #감성적인"
Jun-99,18,노바소닉,태양의 나라,태양의 나라 (Last Vatalian 니벨롱겐 2039 하켄크로이츠),"#남성그룹, #랩메탈, #세기말, #사회비판, #새천년, #강렬한, #공격적, #헤비메탈"
Jun-99,19,H.O.T.,Resurrection,투혼(鬪魂) (The Spirit Of Fighter),"#남성그룹, #팝, #이별, #아픔, #사랑, #신나는, #강렬한, #드라마틱한"
Jun-99,20,박정현,A Second Helping,편지할께요,"#여성솔로, #발라드, #사랑, #그리움, #편지, #차분한, #감성적인, #잔잔한"
Jun-99,21,클론,Funky Together,사랑과 영혼 (Feat. 김태영),"#남성그룹, #발라드, #이별, #사랑, #슬픔, #차분한, #애절한, #감성적인"
Jun-99,22,델리스파이스,Welcome To The Delihouse,달려라 자전거,"#남성밴드, #모던록, #자전거, #자유, #일상, #경쾌한, #신나는, #밝은"
Jun-99,23,god,Chapter 1,관찰,"#남성그룹, #댄스, #사랑, #관찰, #일상, #신나는, #캐치한, #화려한"
Jun-99,24,지누션,제2탄 / 태권 V,How Deep Is Your Love,"#남성듀오, #힙합, #사랑, #연애, #감성, #부드러운, #리드미컬, #따뜻한"
Jun-99,25,쿨 (COOL),Summer Story,진주 조개잡이,"#혼성그룹, #댄스, #해변, #여름, #사랑, #이별, #신나는, #차분한, #화려한"
Jun-99,26,윤종신,후반(後半),머물러요,"#남성솔로, #발라드, #이별, #미련, #추억, #감성적, #차분한, #아련한"
Jun-99,27,김연우,A Night In Seoul,거짓말 같은 시간,"#남성솔로, #발라드, #이별, #연애, #그리움, #감성적인, #서정적인, #잔잔한"
Jun-99,28,박상민,폭풍(暴風),Sin 죄 (罪),"#남성솔로, #발라드, #죄, #사랑, #고민, #회상, #차분한, #감성적인, #내省적인"
Jun-99,29,유승준,You Seung Jun Best & J Duet Collection,열정,"#남성솔로, #댄스, #열정, #사랑, #도전, #신나는, #에너지, #화려한"
Jun-99,30,Monocrom,Monocrom,니가 진짜로 원하는게 뭐야,"#남성솔로, #록, #자아성찰, #진심, #결정, #차분한, #묵직한, #실험적"
Jun-99,31,조성모,To Heaven,후회,"#남성솔로, #발라드, #이별, #사랑, #후회, #차분한, #감성적인, #슬픈"
Jun-99,32,최진영,우리가 정말 사랑했을까,우리가 정말 사랑했을까,"#여성솔로, #발라드, #사랑, #이별, #회상, #차분한, #감성적인, #슬픈"
Jun-99,33,클론,Funky Together,돌아와,"#남성듀오, #댄스, #이별, #사랑, #후회, #신나는, #감성적인, #화려한"
Jun-99,34,Various Artists,Now N New,하나되어 (Original Ver.),"#여러가수, #발라드, #희망, #단결, #응원, #차분한, #감성적인, #화려한"
Jun-99,35,S.E.S.,S.E.S. 2,너를 사랑해,"#여성그룹, #댄스팝, #사랑, #고백, #설렘, #신나는, #경쾌한, #상큼한"
Jun-99,36,엄정화,005.1999.06,몰라,"#여성솔로, #댄스, #사이버틱, #미래적, #신나는, #화려한, #자신감, #독립, #자유"
Jun-99,37,임재범,비상,사랑보다 깊은 상처,"#남성솔로, #발라드, #이별, #후회, #상처, #애절한, #감성적인, #호소력있는"
Jun-99,38,임현정,임현정 3집 - 은하철도 999,첫사랑,"#여성솔로, #발라드, #첫사랑, #추억, #이별, #차분한, #감성적인, #잔잔한"
Jun-99,39,박정현,A Second Helping,몽중인,"#여성솔로, #발라드, #이별, #그리움, #꿈속사랑, #차분한, #감성적인, #서정적인"
Jun-99,40,조pd (ZoPD),In Stardom,비애,"#남성솔로, #힙합, #이별, #상실, #슬픔, #우울한, #감성적인, #차분한"
Jun-99,41,김종환,사랑을 위하여,사랑을 위하여,"#남성솔로, #발라드, #사랑, #헌신, #진실, #감성적인, #잔잔한, #따뜻한"
Jun-99,42,박은신,Blue,슬픈 사랑,"#여성솔로, #발라드, #이별, #사랑, #후회, #차분한, #애절한, #감성적인"
Jun-99,43,룰라,Six n‘ Six,고백,"#혼성그룹, #댄스, #사랑, #고백, #이별, #차분한, #감성적인, #화려한"
Jun-99,44,유리상자,사랑찾기,아름다운 세상,"#남성듀오, #발라드, #사랑, #희망, #순수함, #차분한, #화려하지않은, #감성적인"
Jun-99,45,더더 (THETHE),The One & The Other,비밀,"#여성그룹, #모던록, #비밀, #내면갈등, #여자이고싶어, #감성적, #차분한, #세련된편곡, #소울풀"
Jun-99,46,이현우,Both Sides Of The Story,Missing You,"#남성솔로, #발라드, #이별, #그리움, #외로움, #감성적인, #차분한, #잔잔한"
Jun-99,47,박상민,폭풍(暴風),다짐,"#남성솔로, #발라드, #다짐, #결심, #희망, #감성, #차분한, #진지한, #서정적"
Jun-99,48,쿨 (COOL),Cool 4.5,십계 (십계명),"#혼성그룹, #댄스, #사랑, #이별, #연애, #신나는, #경쾌한, #화려한"
Jun-99,49,오투포,Live In Hip Hop,몰라 몰라,"#여성그룹, #힙합, #사랑, #이별, #연애, #신나는, #에너지, #걸크러시"
Jun-99,50,자우림,연인(戀人),숨은그림찾기,"#혼성밴드, #모던록, #사회적메시지, #청소년문제, #사회비판, #차분한, #감성적인, #복잡한"
Jul-99,1,엄정화,005.1999.06,몰라,"#여성솔로, #댄스, #사이버틱, #미래적, #신나는, #화려한, #자신감, #독립, #자유"
Jul-99,2,이승철,6집 1999 & Live Best,오직 너뿐인 나를…,"#남성솔로, #발라드, #사랑, #이별, #그리움, #감성적, #서정적, #고음, #잔잔한"
Jul-99,3,컨츄리 꼬꼬,Color Of Chameleon,일심 (一心),"#남성그룹, #댄스, #재미, #웃음, #행복, #신나는, #화려한, #에너지적"
Jul-99,4,양파,개구리 연못 속의.. 날다,A'ddio,"#여성솔로, #발라드, #이별, #사랑, #슬픔, #차분한, #감성적인, #절제된"
Jul-99,5,김종서,The Seven Kim Jong Seo,실연,"#남성솔로, #펑키록, #이별, #사랑, #아픔, #신나는, #차분한, #코믹한"
Jul-99,6,박기영,Promise,시작,"#여성솔로, #모던록, #사랑, #설렘, #고백, #감성적, #차분한, #서정적"
Jul-99,7,유승준,99 Mix Mac 히트가요 논스톱,Shut Up!,"#남성솔로, #댄스, #이별, #사랑, #화남, #신나는, #강렬한, #속도감있는"
Jul-99,8,K2 김성면,Vocalist,그녀의 연인에게... #Story Ⅰ,"#남성솔로, #발라드, #이별, #사랑, #, 그리움, #차분한, #절제된, #감성적인"
Jul-99,9,김현철,어느 누구를 사랑한다는 건 미친 짓이야,연애,"#남성솔로, #발라드, #사랑, #연애, #감성, #차분한, #산뜻한, #감미로운"
Jul-99,10,김경호,Kyung-Ho Kim Ⅳ,비정(非情),"#남성솔로, #록발라드, #이별, #상실, #무정함, #감성적, #파워풀, #드라마틱"
Jul-99,11,유승준,You Seung Jun Best & J Duet Collection,슬픈 침묵,"#남성솔로, #발라드, #이별, #슬픔, #추억, #차분한, #감성적인, #잔잔한"
Jul-99,12,임현정,임현정 3집 - 은하철도 999,첫사랑,"#여성솔로, #발라드, #첫사랑, #추억, #이별, #차분한, #감성적인, #잔잔한"
Jul-99,13,듀스,IVY Mega Mix,여름안에서(99 Summer Cool Mix),"#남성듀오, #댄스, #여름, #사랑, #행복, #해방감, #신나는, #시원한, #화려한"
Jul-99,14,이승환,The War In Life,세가지 소원,"#남성솔로, #발라드, #사랑, #기도, #소원, #차분한, #감성적인, #화려하지않은"
Jul-99,15,핑클 (Fin.K.L),White,영원한 사랑,"#여성그룹, #발라드, #사랑, #연애, #영원, #차분한, #감성적인, #화려한"
Jul-99,16,임창정,Story Of...,바람과 함께 사라지다,"#남성솔로, #댄스팝, #이별, #사랑, #추억, #신나는, #에너지, #화려한"
Jul-99,17,신화,T.O.P.,T.O.P. (Twinkling Of Paradise),"#남성그룹, #댄스, #사랑, #그리움, #희망, #화려한, #세련된, #에너지"
Jul-99,18,권진원,Difference,Happy Birthday To You,"#남성솔로, #록, #포크, #사랑, #생일, #감사, #차분한, #따뜻한, #감성적인"
Jul-99,19,클론,Funky Together,사랑과 영혼 (Feat. 김태영),"#남성그룹, #발라드, #이별, #사랑, #슬픔, #차분한, #애절한, #감성적인"
Jul-99,20,유승준,Now Or Never,Shut Up!! (Feat. 이윤정),"#남성솔로, #댄스, #집착, #이별, #연애, #신나는, #화려한, #감정적"
Jul-99,21,박정현,A Second Helping,몽중인,"#여성솔로, #발라드, #이별, #그리움, #꿈속사랑, #차분한, #감성적인, #서정적인"
Jul-99,22,Various Artists,Now N New,하나되어 (Original Ver.),"#여러가수, #발라드, #희망, #단결, #응원, #차분한, #감성적인, #화려한"
Jul-99,23,노바소닉,태양의 나라,태양의 나라 (Last Vatalian 니벨롱겐 2039 하켄크로이츠),"#남성그룹, #랩메탈, #세기말, #사회비판, #새천년, #강렬한, #공격적, #헤비메탈"
Jul-99,24,박은신,Blue,슬픈 사랑,"#여성솔로, #발라드, #이별, #사랑, #후회, #차분한, #애절한, #감성적인"
Jul-99,25,박상민,폭풍(暴風),다짐,"#남성솔로, #발라드, #다짐, #결심, #희망, #감성, #차분한, #진지한, #서정적"
Jul-99,26,비쥬,Love Is...,누구보다 널 사랑해,"#여성듀오, #발라드, #사랑, #로맨틱, #감성, #차분한, #따뜻한, #희망적인"
Jul-99,27,이적,Dead End,Rain,"#남성솔로, #발라드, #이별, #사랑, #, 그리움, #비가오는날, #차분한, #감성적인, #웅장한"
Jul-99,28,쿨 (COOL),Summer Story,진주 조개잡이,"#혼성그룹, #댄스, #해변, #여름, #사랑, #이별, #신나는, #차분한, #화려한"
Jul-99,29,드렁큰 타이거,Year Of The Tiger,너희가 힙합을 아느냐?,"#남성그룹, #힙합, #정통힙합, #한국힙합, #자존심, #도전, #반항, #빠른템포, #강렬한, #에너지넘치는"
Jul-99,30,디바,Millennium,고리 (Yo Yo),"#여성그룹, #댄스, #이별, #연애, #사랑, #경쾌한, #힘있는, #복고풍"
